artist_name,track_title,url_has_any,paid_has_any,direct_has_any,bandcamp_url,discogs_url,spotify_url,soundcloud_url,youtube_url,apple_music_url,magnatune_url,other_url,weathervane_url,mix_rescue_url,mix_rescue_url
Swar Prabhat,Designer Bliss,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/parte-designer/,,,,
Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tomkins-beethoven/,,,,
Telemann Trio Berlin,Telemann Trio Berlin,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/telemann-telemann/,,,,
The Art of the Lute Player,The Art of the Lute Player,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/heringman-artlute/,,,,
The Bots,Now is The Time,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/bots-now/,,,,
The Bots,Truth,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/bots-truth/,,,,
The English Concert with Trevor Pinnock,Act 1 - Handel Tamerlano,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pinnock-handel1/,,,,
The English Concert with Trevor Pinnock,Act 2 - Handel Tamerlano,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pinnock-handel2/,,,,
The English Concert with Trevor Pinnock,Act 3 - Handel Tamerlano,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pinnock-handel3/,,,,
The Headroom Project,Jetuton Andawai,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/headroom-jetuton/,,,,
The Headroom Project,Ciri a Doro,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/headroom-ciri/,,,,
The Kokoon,Berlin,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kokoon-berlin/,,,,
The Kokoon,Erase,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kokoon-erase/,,,,
The Marginal Prophets,Bohemian Rap CD,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/marginal-bohemian/,,,,
The Napoleon Blown Aparts,Thrill Hype,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/blownaparts-thrillhype/,,,,
The Rajdhani Quartet,The Gandhi Memorial Concert,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rajdhani-memorial/,,,,
The Sarasa Ensemble,A Baroque Mosaic,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sarasa-baroque/,,,,
The Seldon Plan,Making Circles,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/seldon-circles/,,,,
The Strap Ons,Geeking Crime,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/strapons-geekcrime/,,,,
The West Exit,Nocturne,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/westexit-nocturne/,,,,
The Wretch,Cyst,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wretch-cyst/,,,,
The Wretch,Ambulatory,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wretch-ambulatory/,,,,
Three Holies Church Choristers,The Hymns of the Ancient Church,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/threeholies-hymns/,,,,
Thursday Group,Uncle Mean,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,,,,
Thursday Group,First Album,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/thursdaygroup-first/,,,,
Tilopa,Out of the Blue,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tilopa-outblue/,,,,
Tilopa,Kyotaku Live,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tilopa-kyotaku/,,,,
Tilopa,Pictures of Silence,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tilopa-pictures/,,,,
Tilopa,Turkishauch,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tilopa-turkishauch/,,,,
Tilopa,By The Way,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tilopa-bytheway/,,,,
Tim Rayborn,The Path Beyond,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rayborn-pathbeyond/,,,,
Tim Rayborn,Ashek,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rayborn-asked/,,,,
Tim Rayborn,Chordae,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rayborn-chordae/,,,,
Tim Rayborn,Veils of Light,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rayborn-veils/,,,,
Tim Rayborn,Qadim,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rayborn-qadim/,,,,
Todd Levy and Elena Abend,Brahms and Schumann,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/levy-brahms/,,,,
Tom Paul,I Was King,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tompaul-king/,,,,
Tom Paul,There is no map,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/tompaul-nomap/,,,,
TranceVision,Lemuria,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/trancevision-lemuria/,,,,
Trevor Pinnock,Rameau - Les Cyclopes,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pinnock-rameau/,,,,
Trevor Pinnock and Jonathan Manson,J S Bach Sonatas for Viola de Gamba and Harpsichord,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pinnock-bach/,,,,
Trip Wamsley,Its Better This Way,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wamsley-itsbetter/,,,,
Utopia Banished,Night of the Black Wyvern,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/utopiabanished-night/,,,,
Various Artists,The 2007 Magnatune Records Sampler,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-sampler/,,,,
Various Artists,South by Southwest Compilation,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-sxsw/,,,,
Various Artists,The Art of Persuasion,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-persuasion/,,,,
Version,Versions,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/version-versions/,,,,
Very Large Array,Stuff,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/vla-stuff/,,,,
Vito Paternoster,CD1-Bach Cello Suites,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/paternoster-cellosuites1/,,,,
Vito Paternoster,CD2-Bach Sonatas and Partitas for solo violin,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/paternoster-sonatas2/,,,,
Vito Paternoster,CD2-Bach Cello Suites,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/paternoster-cellosuites2/,,,,
Vito Paternoster,Inzaffirio,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/paternoster-inzaffirio/,,,,
Vito Paternoster,CD1-Bach Sonatas and Partitas for solo violin,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/paternoster-sonatas1/,,,,
Voices of Music,An Evening With Bach,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,,,,
Wadsworth and Sampson,Away Delights - lute solos and songs by Robert Johnson,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wadsworth-johnson/,,,,
Wicked Allstars,Dark Clouds,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wickedallstars-dark/,,,,
Wicked boy,Chemistry,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wickedboy-chemistry/,,,,
Wicked boy,The Treatment,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wickedboy-treatment/,,,,
William Brooks,Blue Ribbon - The Best of William Brooks,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wbrooks-blue/,,,,
William Brooks,Bitter Circus,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wbrooks-bitter/,,,,
William Brooks,Silent Wings,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wbrooks-wings/,,,,
William Brooks,Fowl Mouth,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wbrooks-fowl/,,,,
William Brooks,Karma Dogs,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wbrooks-karma/,,,,
William Brooks,Buffalo Treason,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/wbrooks-buffalo/,,,,
Williamson,A few things to hear before we all blow up,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/williamson-afew/,,,,
Ya Elah,Each of Us,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/yaelah-each/,,,,
Yongen,Moonrise,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/yongen-moonrise/,,,,
Yongen,Yello Haus,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/yongen-yello/,,,,
Zephyrus,Angelus,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/zephyrus-angelus/,,,,
Zilla,Egg,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/zilla-egg/,,,,
hands upon black earth,hands upon black earth,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/hube-hube/,,,,
iNTROSPEKT,iDEOLOGY,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/introspekt-ideology/,,,,
touchingGrace,Happenstance,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/touchinggrace-happenstance/,,,,
touchingGrace,Submission,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/touchinggrace-submission/,,,,
touchingGrace,The Reformation Sessions,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/touchinggrace-reformation/,,,,
touchingGrace,Panacea,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/touchinggrace-panacea/,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,
